MsgID.LOCAL_VELOCITY,0.0000000,6.2200000,-6.2600000,0.0900000
MsgID.LOCAL_POSITION,9.7570000,12.0452747,-11.9316912,-5.0025692
MsgID.LOCAL_VELOCITY,9.7570000,6.2239804,-6.2651906,0.0925167
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976069,37.7926016,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,6.2100000,-6.2700000,0.2100000
MsgID.LOCAL_POSITION,10.0080000,13.4623108,-13.6548347,-4.9978981
MsgID.LOCAL_VELOCITY,10.0080000,6.2138886,-6.2726283,0.2104965
MsgID.GLOBAL_POSITION,0.0000000,-122.3976261,37.7926168,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,6.2700000,-6.2500000,0.1700000
MsgID.LOCAL_POSITION,10.2580000,15.1574287,-15.3645201,-5.0013142
MsgID.LOCAL_VELOCITY,10.2580000,6.2767553,-6.2540288,0.1728695
MsgID.GLOBAL_POSITION,0.0000000,-122.3976437,37.7926322,5.0020000
MsgID.LOCAL_VELOCITY,0.0000000,6.3200000,-6.2300000,0.1500000
MsgID.LOCAL_POSITION,10.5080000,16.8621922,-16.9285393,-5.0026741
MsgID.LOCAL_VELOCITY,10.5080000,6.3232341,-6.2358580,0.1592399
MsgID.GLOBAL_POSITION,0.0000000,-122.3976622,37.7926461,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,6.3100000,-6.2300000,0.1600000
MsgID.LOCAL_POSITION,10.7570000,18.4096050,-18.5733013,-4.9999967
MsgID.LOCAL_VELOCITY,10.7570000,6.3161235,-6.2384505,0.1687143
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976780,37.7926583,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,6.3400000,-6.2100000,0.1200000
MsgID.LOCAL_POSITION,11.0080000,19.7591953,-19.9799023,-4.9937487
MsgID.LOCAL_VELOCITY,11.0080000,6.3443770,-6.2189183,0.1289914
MsgID.GLOBAL_POSITION,0.0000000,-122.3976944,37.7926736,4.9860000
MsgID.LOCAL_VELOCITY,0.0000000,6.3700000,-6.1300000,0.0600000
MsgID.LOCAL_POSITION,11.2580000,21.4658318,-21.4323730,-4.9862008
MsgID.LOCAL_VELOCITY,11.2580000,6.3744292,-6.1378093,0.0605377
MsgID.GLOBAL_POSITION,0.0000000,-122.3977118,37.7926875,4.9760000
MsgID.LOCAL_VELOCITY,0.0000000,5.5700000,-5.3500000,-0.0200000
MsgID.LOCAL_POSITION,11.5090000,23.0068874,-22.9814396,-4.9761353
MsgID.LOCAL_VELOCITY,11.5090000,5.5730028,-5.3518491,-0.0293842
MsgID.GLOBAL_POSITION,0.0000000,-122.3977262,37.7926982,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,4.1200000,-4.0800000,-0.1500000
MsgID.LOCAL_POSITION,11.7580000,24.1992455,-24.2623577,-4.9700618
MsgID.LOCAL_VELOCITY,11.7580000,4.1244588,-4.0826635,-0.1539748
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977336,37.7927060,4.9620000
MsgID.LOCAL_VELOCITY,0.0000000,3.3800000,-2.7800000,-0.1700000
MsgID.LOCAL_POSITION,12.0090000,25.0624580,-24.9220810,-4.9621568
MsgID.LOCAL_VELOCITY,12.0090000,3.3803988,-2.7804101,-0.1770270
MsgID.GLOBAL_POSITION,0.0000000,-122.3977386,37.7927145,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,3.5300000,-1.3300000,-0.2400000
MsgID.LOCAL_POSITION,12.2590000,26.0055923,-25.3624096,-4.9637008
MsgID.LOCAL_VELOCITY,12.2590000,3.5346713,-1.3314768,-0.2477055
MsgID.GLOBAL_POSITION,0.0000000,-122.3977428,37.7927234,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,3.4300000,0.0400000,-0.2500000
MsgID.LOCAL_POSITION,12.5100000,26.9937553,-25.7410927,-4.9698710
MsgID.LOCAL_VELOCITY,12.5100000,3.4337928,0.0475553,-0.2574766
MsgID.GLOBAL_POSITION,0.0000000,-122.3977413,37.7927295,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,3.1300000,1.3100000,-0.1900000
MsgID.LOCAL_POSITION,12.7600000,27.6721649,-25.6035728,-4.9821692
MsgID.LOCAL_VELOCITY,12.7600000,3.1301277,1.3124473,-0.1962669
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977352,37.7927361,4.9910000
